1683499974625054,1683499974628237,3183
1683499974634577,1683499974643733,9156
1683499974643772,1683499974645215,1443
1683499974657054,1683499974657459,405
1683499974668928,1683499974669264,336
1683499974679825,1683499974680015,190
1683499974680978,1683499974681291,313
1683499974693158,1683499974693404,246
1683499974699674,1683499974705337,5663
1683499974705481,1683499974706530,1049
1683499974706668,1683499974715742,9074
1683499974715817,1683499974716925,1108
1683499974723168,1683499974724262,1094
1683499974735150,1683499974736091,941
1683499974736314,1683499974743750,7436
1683499974743826,1683499974751785,7959
1683499974755056,1683499974755637,581
1683499974767143,1683499974767778,635
1683499974779090,1683499974786306,7216
1683499974786401,1683499974791701,5300
1683499974791757,1683499974799670,7913
1683499974803680,1683499974807725,4045
1683499974817115,1683499974823758,6643
1683499974823860,1683499974824968,1108
1683499974825101,1683499974832121,7020
1683499974832267,1683499974843393,11126
1683499974843421,1683499974851649,8228
1683499974851775,1683499974852816,1041
1683499974852966,1683499974854243,1277
1683499974854389,1683499974855449,1060
1683499974862142,1683499974863943,1801
1683499974872675,1683499974873183,508
1683499974883851,1683499974883917,66
1683499974891659,1683499974891872,213
1683499974892124,1683499974893760,1636
1683499974899813,1683499974899857,44
1683499974899876,1683499974911766,11890
1683499974911838,1683499974912829,991
1683499974923733,1683499974924653,920
1683499974936314,1683499974936850,536
1683499974937025,1683499974942848,5823
1683499974950339,1683499974950785,446
1683499974959834,1683499974959931,97
1683499974960149,1683499974967555,7406
1683499974979081,1683499974979712,631
1683499974979879,1683499974991886,12007
1683499974992045,1683499974993102,1057
1683499974993216,1683499974994194,978
1683499974994305,1683499974999529,5224
1683499974999611,1683499975000733,1122
1683499975007755,1683499975008078,323
1683499975008351,1683499975009160,809
1683499975009287,1683499975015867,6580
1683499975016053,1683499975016968,915
1683499975017056,1683499975027585,10529
1683499975027717,1683499975028797,1080
1683499975035641,1683499975043733,8092
1683499975043831,1683499975055765,11934
1683499975067804,1683499975067823,19
1683499975067846,1683499975080001,12155
1683499975086080,1683499975093209,7129
1683499975096187,1683499975096662,475
1683499975096929,1683499975102740,5811
1683499975111716,1683499975111879,163
1683499975115128,1683499975119833,4705
1683499975119861,1683499975135673,15812
1683499975135718,1683499975143678,7960
1683499975143720,1683499975144846,1126
1683499975155212,1683499975167742,12530
1683499975167854,1683499975169041,1187
1683499975169071,1683499975191713,22642
1683499975191757,1683499975192829,1072
1683499975192920,1683499975211710,18790
1683499975211840,1683499975219758,7918
1683499975219798,1683499975231746,11948
1683499975231782,1683499975242772,10990
1683499975242880,1683499975245608,2728
1683499975245627,1683499975255854,10227
1683499975255882,1683499975267669,11787
1683499975267715,1683499975268852,1137
1683499975268963,1683499975274196,5233
1683499975274290,1683499975275323,1033
1683499975275441,1683499975283692,8251
1683499975291773,1683499975292507,734
1683499975295050,1683499975295681,631
1683499975295767,1683499975303349,7582
1683499975313064,1683499975319813,6749
1683499975319911,1683499975324442,4531
1683499975324543,1683499975325588,1045
1683499975325725,1683499975326742,1017
1683499975326820,1683499975331967,5147
1683499975332084,1683499975343622,11538
1683499975345088,1683499975345376,288
1683499975351671,1683499975356705,5034
1683499975368292,1683499975368726,434
1683499975374603,1683499975379595,4992
1683499975379721,1683499975399706,19985
1683499975411635,1683499975411848,213
1683499975423633,1683499975423872,239
1683499975424197,1683499975435661,11464
1683499975443160,1683499975443750,590
1683499975451739,1683499975451886,147
1683499975458084,1683499975459542,1458
1683499975459648,1683499975469067,9419
1683499975469113,1683499975479766,10653
1683499975491801,1683499975491819,18
1683499975491849,1683499975499763,7914
1683499975499792,1683499975507818,8026
1683499975507916,1683499975508886,970
1683499975515218,1683499975516056,838
1683499975523743,1683499975523859,116
1683499975531784,1683499975531803,19
1683499975543690,1683499975543850,160
1683499975555785,1683499975555803,18
1683499975555835,1683499975563777,7942
1683499975571907,1683499975572021,114
1683499975572221,1683499975573110,889
1683499975585125,1683499975585414,289
1683499975597043,1683499975597528,485
1683499975607817,1683499975607857,40
1683499975619695,1683499975619884,189
1683499975631778,1683499975631794,16
1683499975631822,1683499975639774,7952
1683499975643170,1683499975644140,970
1683499975644200,1683499975651731,7531
1683499975651793,1683499975652805,1012
1683499975659178,1683499975664417,5239
1683499975664522,1683499975676483,11961
1683499975676588,1683499975678644,2056
1683499975678769,1683499975679703,934
1683499975679804,1683499975687726,7922
1683499975695812,1683499975695831,19
1683499975699138,1683499975700062,924
1683499975711138,1683499975723689,12551
1683499975723736,1683499975724831,1095
1683499975735166,1683499975736609,1443
1683499975747733,1683499975748035,302
1683499975750184,1683499975759712,9528
1683499975759741,1683499975767733,7992
1683499975767806,1683499975768888,1082
1683499975779209,1683499975780038,829
1683499975791136,1683499975792061,925
1683499975803129,1683499975804008,879
1683499975804140,1683499975823699,19559
1683499975823763,1683499975824824,1061
1683499975824940,1683499975837680,12740
1683499975837760,1683499975843722,5962
1683499975846499,1683499975846959,460
1683499975847173,1683499975856642,9469
1683499975863696,1683499975875782,12086
1683499975875878,1683499975885044,9166
1683499975885090,1683499975891862,6772
1683499975891971,1683499975892959,988
1683499975893077,1683499975894064,987
1683499975899114,1683499975899724,610
1683499975911633,1683499975911823,190
1683499975919729,1683499975919896,167
1683499975922285,1683499975922816,531
1683499975927181,1683499975928003,822
1683499975935700,1683499975943825,8125
1683499975943894,1683499975946796,2902
1683499975946912,1683499975963701,16789
1683499975963733,1683499975975671,11938
1683499975975734,1683499975976804,1070
1683499975987328,1683499975988171,843
1683499975997148,1683499975997455,307
1683499976008927,1683499976009345,418
1683499976020990,1683499976021321,331
1683499976031765,1683499976031908,143
1683499976032165,1683499976038953,6788
1683499976047753,1683499976047894,141
1683499976059601,1683499976059854,253
1683499976071751,1683499976071849,98
1683499976079746,1683499976079891,145
1683499976080084,1683499976081058,974
1683499976087786,1683499976087805,19
1683499976087830,1683499976095820,7990
1683499976095854,1683499976103764,7910
1683499976111671,1683499976112009,338
1683499976117130,1683499976117359,229
1683499976127724,1683499976128111,387
1683499976138155,1683499976138739,584
1683499976139140,1683499976147762,8622
1683499976155813,1683499976155919,106
1683499976167636,1683499976167853,217
1683499976168082,1683499976168919,837
1683499976176998,1683499976179586,2588
1683499976189125,1683499976189376,251
1683499976199711,1683499976203576,3865
1683499976207825,1683499976215033,7208
1683499976225092,1683499976225475,383
1683499976227142,1683499976237153,10011
1683499976243788,1683499976243942,154
1683499976244147,1683499976245158,1011
1683499976245279,1683499976257359,12080
1683499976257689,1683499976269116,11427
1683499976269402,1683499976270253,851
1683499976281118,1683499976281402,284
1683499976292957,1683499976293477,520
1683499976299832,1683499976300044,212
1683499976307656,1683499976307876,220
1683499976308218,1683499976314783,6565
1683499976315064,1683499976315990,926
1683499976325162,1683499976331726,6564
1683499976335109,1683499976339557,4448
1683499976339828,1683499976340656,828
1683499976351162,1683499976363763,12601
1683499976364023,1683499976365004,981
1683499976371072,1683499976379907,8835
1683499976379926,1683499976391732,11806
1683499976391990,1683499976400944,8954
1683499976401072,1683499976403801,2729
1683499976403933,1683499976411061,7128
1683499976415763,1683499976423736,7973
1683499976423764,1683499976435784,12020
1683499976435817,1683499976437134,1317
1683499976443137,1683499976454692,11555
1683499976454824,1683499976456273,1449
1683499976459152,1683499976463814,4662
1683499976471804,1683499976471917,113
1683499976472179,1683499976483654,11475
1683499976488261,1683499976499817,11556
1683499976507650,1683499976507927,277
1683499976508175,1683499976509167,992
1683499976519139,1683499976520055,916
1683499976531130,1683499976532087,957
1683499976539097,1683499976540129,1032
1683499976540272,1683499976541245,973
1683499976553109,1683499976553439,330
1683499976565017,1683499976565468,451
1683499976576912,1683499976577279,367
1683499976587778,1683499976599718,11940
1683499976599737,1683499976600847,1110
1683499976600953,1683499976602016,1063
1683499976602185,1683499976603222,1037
1683499976611217,1683499976612191,974
1683499976612335,1683499976624127,11792
