1683649769728240,1683649769728251,11
1683649769744650,1683649769754435,9785
1683649769758944,1683649769762501,3557
1683649769770951,1683649769774491,3540
1683649769782723,1683649769782725,2
1683649769783975,1683649769790459,6484
1683649769802342,1683649769802447,105
1683649769803103,1683649769810449,7346
1683649769818693,1683649769818695,2
1683649769825546,1683649769826525,979
1683649769837596,1683649769846420,8824
1683649769854290,1683649769854660,370
1683649769862893,1683649769866509,3616
1683649769878908,1683649769878910,2
1683649769882306,1683649769882455,149
1683649769883325,1683649769894525,11200
1683649769906322,1683649769906579,257
1683649769918931,1683649769918932,1
1683649769930242,1683649769930549,307
1683649769931190,1683649769938469,7279
1683649769950267,1683649769950617,350
1683649769958921,1683649769958921,0
1683649769970934,1683649769970936,2
1683649769982914,1683649769982915,1
1683649769983262,1683649769994561,11299
1683649769995127,1683649770006505,11378
1683649770014273,1683649770014551,278
1683649770015149,1683649770026476,11327
1683649770038350,1683649770038533,183
1683649770039127,1683649770046486,7359
1683649770062524,1683649770062526,2
1683649770062992,1683649770063319,327
1683649770070644,1683649770082661,12017
1683649770083300,1683649770090450,7150
1683649770102261,1683649770102495,234
1683649770103140,1683649770114495,11355
1683649770126629,1683649770126631,2
1683649770127163,1683649770130479,3316
1683649770138240,1683649770138510,270
1683649770139118,1683649770146612,7494
1683649770158683,1683649770158685,2
1683649770166343,1683649770166416,73
1683649770174254,1683649770174520,266
1683649770175133,1683649770186555,11422
1683649770198299,1683649770198487,188
1683649770199214,1683649770210513,11299
1683649770222286,1683649770222540,254
1683649770223222,1683649770230459,7237
1683649770242677,1683649770242679,2
1683649770243340,1683649770250462,7122
1683649770258275,1683649770258551,276
1683649770259174,1683649770270540,11366
1683649770282248,1683649770282483,235
1683649770283171,1683649770290650,7479
1683649770291367,1683649770298501,7134
1683649770303698,1683649770310549,6851
1683649770322275,1683649770322491,216
1683649770323133,1683649770330574,7441
1683649770342358,1683649770342638,280
1683649770350245,1683649770350458,213
1683649770362278,1683649770362488,210
1683649770363233,1683649770370414,7181
1683649770378271,1683649770378476,205
1683649770379193,1683649770386501,7308
1683649770398306,1683649770398529,223
1683649770400225,1683649770410484,10259
1683649770418305,1683649770418480,175
1683649770419233,1683649770426524,7291
1683649770434282,1683649770434505,223
1683649770435344,1683649770443693,8349
1683649770444356,1683649770450569,6213
1683649770451348,1683649770462546,11198
1683649770474296,1683649770474535,239
